CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2
15432,23,1,171.19,0,-0.1547889232997239,-0.7702124759596769
15433,214,2,533.3,1,-0.768445896095378,0.9920910765175779
15434,8,5,1041.48,0,0.31434690843825946,-0.7982156906338387
15435,22,1,149.29,0,-0.1525232232022412,-0.7802483682468695
15436,12,3,1122.53,0,0.12938962470729012,-0.7926956753164897
15437,262,1,200.16,1,-1.062244180739633,1.3944333953117454
15438,131,1,156.57999999999998,0,-0.5667999423189763,0.20670890049556442
15440,55,3,383.68,0,-0.08618857142867856,-0.4366806934300875
15442,249,1,594.0,1,-0.985084507482339,1.294462187771584
15443,2,7,3236.91,0,0.6669656725024355,-0.7195279364854752
15444,9,2,1418.26,0,0.07388050763525829,-0.8237243164521167
15445,264,1,113.5,1,-1.0759477283714745,1.4086419605246434
15447,331,1,155.17,1,-1.3279802692001736,2.0169751400694973
15448,313,1,494.64,1,-1.2356161144023088,1.869302159912926
15449,26,3,974.52,0,0.06570791972243277,-0.6726245657419506
15450,30,1,429.84,0,-0.1632420653397991,-0.695226520768487
15452,30,3,538.73,0,0.019847554968048586,-0.6560035351613905
15453,2,7,1388.37,0,0.5370018412670912,-0.8026062403217716
15454,362,1,179.1,1,-1.4442654269724868,2.298651707264103
15456,283,3,447.22,1,-0.949353877647296,1.6299507171012633
15457,262,1,237.07,1,-1.0596491787321587,1.3960922288747721
15458,25,1,161.64,0,-0.16307115950386705,-0.7525383822708915
15460,354,1,216.76,1,-1.4111744475063352,2.227931063472818
15462,94,3,234.6,0,-0.24508065344394245,-0.09036647141075624
15463,29,1,126.14,0,-0.1807886536656776,-0.7179272545095124
15464,338,1,1048.85,1,-1.291786862207293,2.120501032338145
15465,20,18,7354.62,3,1.8528558035621332,-0.18272694638873122
15466,85,1,334.53,0,-0.3792402783506323,-0.20166936324864718
15467,9,3,524.88,0,0.0987873395249085,-0.846710599911802
15468,51,2,467.51,0,-0.15279016725503264,-0.4862843321624466
15469,50,2,538.55,0,-0.14399020851288288,-0.4921432536734886
15471,2,1,469.48,0,-0.05390376007548307,-0.9468911389663005
15472,113,1,371.56,0,-0.48318820691722264,0.05344100865486323
15473,14,7,1771.2,0,0.5182522938214158,-0.6767810654528081
15475,77,1,454.10999999999996,0,-0.3403898146132181,-0.2687083043717346
15478,40,2,1441.42,0,-0.04245878591450697,-0.5420823551053447
15480,116,1,905.5,0,-0.4570651300224647,0.10459263641190841
15482,16,12,11054.96,3,1.6019323550570734,-0.15561795605518708
15483,161,4,233.81,1,-0.4123814068641607,0.5332230325164835
15484,1,4,3594.31,0,0.4327475494078792,-0.764010847132565
15485,30,3,2575.0,0,0.16300996997102116,-0.5644881458526738
15488,93,1,91.32000000000001,0,-0.42678269814830244,-0.14018668312249863
15489,23,3,1134.28,0,0.08835625687765931,-0.6925994705872713
15491,95,6,3100.09,0,0.21572663301742212,0.09896168718929171
15492,28,2,659.4599999999999,0,-0.051770553864204795,-0.6858454936700794
15493,33,5,2001.8,0,0.2867282133359409,-0.5287651547493714
15494,21,2,1299.23,0,0.019847088407652376,-0.720454064691814
15497,18,2,1262.2,0,0.028659867582633183,-0.7492732355048416
15498,3,27,13316.4,3,3.1261507285697157,0.08581459291802171
15500,8,4,1131.56,0,0.23296310248726773,-0.8113318455696963
15502,16,12,10384.93,3,1.554825088867206,-0.18573088621598083
15503,363,1,147.09,1,-1.450321334553658,2.3062647407763626
15504,81,1,52.83,0,-0.38382391225088763,-0.250536302611005
15505,53,5,3610.96,0,0.32375402582881324,-0.2754122638775182
15506,23,3,979.26,0,0.07745738905867616,-0.6995664816666652
15507,172,1,492.36,1,-0.6992141699798525,0.5929173164988887
15508,189,6,1000.27,1,-0.28961190299290857,0.8554451079680467
15510,331,1,250.0,1,-1.3213131318290334,2.021237052472148
15511,12,5,909.23,0,0.2898272889927009,-0.7679527651813963
15512,156,2,121.0,1,-0.5767195976152606,0.44856563146595685
15513,33,19,14758.220000000001,3,2.4116215302410327,0.284846541935181
15514,12,11,4139.46,0,1.0432344330054368,-0.5197900998729135
15516,45,3,62.43,0,-0.07072037986225753,-0.5416350032383309
15517,233,1,267.03,1,-0.9471860315515755,1.134940917689148
15518,64,8,1942.45,0,0.4277389214067789,-0.19933764312260618
15520,2,1,343.5,0,-0.06276093571627454,-0.9525530152131205
15521,40,8,3000.2,0,0.5934350526148116,-0.3690390980580723
15522,33,2,398.84,0,-0.08912078675493403,-0.6523002093770998
15523,84,1,412.01000000000005,0,-0.36998754765161085,-0.20723885403235529
15524,25,1,440.0,0,-0.143500724423928,-0.7400281435658208
15525,2,3,825.92,0,0.14659016115217677,-0.8965425979940644
15526,33,2,148.44,0,-0.10672546035752324,-0.6635538513218825
15527,19,8,2429.78,0,0.633244512942466,-0.5847598988196965
15528,254,1,229.33,1,-1.0297501009495436,1.3233311883411027
15529,23,11,3995.23,0,0.9912347034005192,-0.426704051176232
15530,22,4,1502.35,0,0.2057562563882861,-0.6679444842341618
15531,8,2,2007.44,0,0.11910892316832486,-0.806296648357449
15532,25,4,1580.93,0,0.19986470000958154,-0.6372579459179164
15533,19,3,807.57,0,0.08060814071361588,-0.7434892790547997
15535,173,4,536.4,1,-0.4367723241575667,0.6554420083852499
15537,163,1,110.92,1,-0.6917831148369388,0.49430955605752136
15539,7,1,538.46,0,-0.06808106796855494,-0.8985327540942458
15540,11,1,213.3,0,-0.1061634573209645,-0.8769397170905575
15541,114,1,85.13000000000001,0,-0.5071314190430053,0.04961973073105401
15543,288,1,127.86,1,-1.166267874691041,1.6265268901622698
15544,9,9,3546.71,0,0.8375426705233491,-0.6079139848480983
15545,54,2,292.71999999999997,0,-0.17649520666364146,-0.4669849154897698
15547,7,14,4954.84,3,1.382738702447768,-0.4769092252511088
15549,77,3,1693.26,0,-0.07783590362620718,-0.17868842841116334
15550,4,4,575.63,0,0.20909939813158893,-0.8725234104532911
15551,37,1,436.06,0,-0.18944260257756437,-0.6315854411209132
15552,217,1,90.12,1,-0.8987374065760655,0.9821637430948671
15553,60,1,437.23,0,-0.27688468175859976,-0.4233449532060261
15554,278,1,217.2,1,-1.1219326586258698,1.5400255869279413
15555,12,16,4805.17,3,1.528622920646122,-0.40404837347241357
15556,24,1,279.77,0,-0.15096048159260417,-0.7562809539449534
15557,29,1,473.65000000000003,0,-0.1563565445457264,-0.7023092308983645
15561,12,4,800.59,0,0.1944722340868109,-0.7899999254178418
15562,352,1,134.55,1,-1.409343508625569,2.2061330313461203
15563,22,4,1400.44,0,0.19859135108940484,-0.6725245906662416
15565,50,2,173.16,0,-0.16967939256899336,-0.5085648520369237
15567,19,1,186.01,0,-0.1385253614466256,-0.8057530179200101
15568,3,3,758.29,0,0.13802994656731474,-0.8905304220140461
15569,104,5,1375.71,0,-0.02747362250110662,0.0857637066462857
15570,7,12,4165.52,0,1.1518106314234275,-0.5467125446780474
15571,12,4,650.4300000000001,0,0.18391505442161601,-0.7967485151719496
15572,5,7,2552.86,0,0.6074564953987207,-0.723116018601936
15573,32,2,607.45,0,-0.07064880346203271,-0.65197636921744
15574,178,4,702.25,1,-0.44413907002235264,0.708153988685384
15576,38,1,940.6700000000001,0,-0.15777079470896938,-0.5998552776549425
15577,151,3,258.88,1,-0.4602817594119604,0.42666867484878457
15578,162,1,127.1,1,-0.6868401544727364,0.48598508024499854
15579,69,2,348.6,0,-0.22964758559208687,-0.3286987990212851
15581,121,13,3679.9700000000003,0,0.7715741614617152,0.4805180136684977
15582,25,3,682.9100000000001,0,0.04901133340875594,-0.6947819427293322
15584,24,4,725.11,0,0.1435006500644476,-0.6847724208352735
15585,177,1,455.3,1,-0.7208467477963212,0.6365099817550299
15587,50,4,913.6800000000001,0,0.05781773567656765,-0.440954734394751
15589,256,3,478.53000000000003,1,-0.8444066290419892,1.3869633745932348
15592,47,1,388.58,0,-0.23083480092306974,-0.5432028381589145
15593,71,1,199.8,0,-0.3354369496213503,-0.33444756037697154
15594,16,5,1771.78,0,0.3352482817670135,-0.6929808820345854
15596,101,5,1406.59,0,-0.013886348979672782,0.05999659184152556
15597,35,1,324.57,0,-0.18967022936406575,-0.6546993943184706
15598,53,1,240.68,0,-0.2640655244201189,-0.4955399692407824
15599,27,2,761.74,0,-0.04077422929400037,-0.690300406497595
15601,11,14,6776.56,3,1.4955952973762159,-0.35882969136876586
15602,8,9,1297.8700000000001,0,0.6832406716090506,-0.7180344833354283
15603,79,1,48.480000000000004,0,-0.3765189322890607,-0.2688350992671726
15604,52,1,216.39,0,-0.26196785615135104,-0.505683274484237
15605,36,5,1198.23,0,0.21881603867239585,-0.5377247835321278
15606,61,9,2920.16,0,0.5956112073698625,-0.16538710990458924
15607,337,1,104.76,1,-1.3543568408221573,2.0690194688646137
15608,28,4,1093.68,0,0.15419178394815708,-0.6320013126400751
15609,184,1,298.48,1,-0.7585100086130248,0.6928236101938281
15610,52,1,112.46000000000001,0,-0.2692747799832883,-0.5103541650885551
15611,10,13,1591.45,0,1.0471383105732424,-0.6180785624420857
15612,36,2,195.15,0,-0.11485767547310684,-0.6342996355646636
15615,10,23,10399.74,3,2.543585636968794,-0.05056468692667911
15618,33,4,776.851,0,0.11288970960963256,-0.6009822102962739
15619,11,1,336.40000000000003,0,-0.09750876354908457,-0.8714072757031662
15620,57,3,1553.18,0,-0.011576277236923942,-0.3660169570296564
15621,4,4,1293.03,0,0.25953706922782493,-0.8402815465108505
15622,43,9,3709.56,0,0.7196082327508466,-0.29283903926157595
15623,141,1,301.03,0,-0.5946982708380243,0.30371734809998374
15624,117,4,588.13,0,-0.22003264956244634,0.15087460171973954
15625,104,4,1534.26,0,-0.10404356263113476,0.07572477560802898
15626,75,2,675.8,0,-0.22947583133917543,-0.2596836725633516
15628,5,9,2870.2400000000002,0,0.8052042562792674,-0.6745229379107031
15630,45,2,1186.35,0,-0.07941881937035458,-0.5082876390520075
15632,16,8,3285.31,0,0.7048097979909572,-0.5734650494480786
15634,17,1,243.55,0,-0.12686913048933443,-0.821270313378244
15636,90,2,724.76,0,-0.28311472920264447,-0.12170855929877214
15637,53,1,223.36,0,-0.2652832278817676,-0.49631837610373625
15639,134,1,425.32,0,-0.5593220708531587,0.24594173494687321
15640,4,15,12515.66,3,2.0134444662061433,-0.14709622069475914
15641,105,4,1887.2,0,-0.08303509679650427,0.10063848590401095
15643,192,3,664.0,1,-0.5878209548539727,0.8159934148634956
15644,166,4,813.0,1,-0.3906877861678674,0.6045116117042235
15645,19,1,612.01,0,-0.10857491833678934,-0.7866074449628319
15646,158,3,447.64000000000004,1,-0.47364860208336534,0.4985135875658497
15648,204,2,657.35,1,-0.7216703516725952,0.9071497329953235
15649,336,2,816.0,1,-1.2128298611190365,2.109097427686538
15651,37,3,646.3,0,0.0007725515546539986,-0.5878075169710703
15652,91,1,337.74,0,-0.4018470312882275,-0.14721520904985963
15653,93,2,877.4399999999999,0,-0.2837965958291451,-0.08769176991180629
15654,9,2,922.53,0,0.039027612886809615,-0.846003741057896
15655,243,1,560.67,1,-0.9645953774237772,1.2386543606679368
15656,45,4,748.5,0,0.06523158669835724,-0.4936366031130041
15657,23,1,30.0,0,-0.1647154563107046,-0.7765579300578552
15658,190,5,1024.1000000000001,1,-0.3794589009665756,0.8484031498823504
15659,44,1,306.45,0,-0.22519283157028044,-0.5740489229164698
15660,25,9,1600.86,0,0.6398508469191159,-0.5505392901847558
15661,317,2,309.8,1,-1.1761161482908007,1.9143661406067765
15663,106,1,138.14,0,-0.4729612393380367,-0.020411043236538938
15664,51,1,386.43,0,-0.2462075831653661,-0.5070928727024137
15665,168,2,2242.01,1,-0.47326430655235563,0.65250923826616
15667,40,1,301.32,0,-0.21033187849662166,-0.6104860709343046
15668,218,1,76.32000000000001,1,-0.9035130381735978,0.9905951824370567
15669,40,4,684.34,0,0.0797477704970381,-0.5417783643661536
15670,297,1,173.05,1,-1.1973393910914256,1.7100226813387285
15671,19,7,2657.13,0,0.5615116396808809,-0.5917067748827094
15673,88,4,2881.02,0,0.05152851692926786,-0.008574616949482368
15674,73,5,2446.6,0,0.16578417406348583,-0.14670873804837153
15675,81,3,323.69,0,-0.18934679600289864,-0.20403395444082364
15676,19,3,3435.76,0,0.26538620427427456,-0.6253714307207003
15677,49,1,657.23,0,-0.21955785103999118,-0.5130256965905822
15678,53,1,352.7,0,-0.2561898233939126,-0.49050549252091596
15679,24,4,781.28,0,0.14744974957026802,-0.6822479916498164
15680,9,3,1333.68,0,0.1556509977109075,-0.8103609768888775
15681,25,5,1426.16,0,0.2767003975925561,-0.6270491316266594
15683,117,1,193.75,0,-0.5109109770390351,0.08165634653939714
15687,9,9,2993.1,0,0.7986204526594137,-0.6327946905871205
15689,120,2,254.1,0,-0.4303672266746312,0.12868816987829187
15690,4,2,239.76,0,0.010051675530148145,-0.9219474809191207
15691,252,1,136.8,1,-1.0286447220990438,1.3010693479681181
15692,28,1,191.04,0,-0.17242037501905463,-0.7240621239500311
15694,1,14,6479.4,3,1.512757165408637,-0.46270133250907897
15695,267,2,409.98,1,-0.9788025739424565,1.466286094056915
15696,33,8,2736.46,0,0.6015303360740674,-0.4442538113862388
15699,18,1,309.65,0,-0.1260272963486604,-0.8092479555400954
15700,172,2,696.68,1,-0.5971322174290115,0.6192645903985803
15701,2,4,1542.14,0,0.2846618597779596,-0.8471891766840922
15703,265,1,211.5,1,-1.0728631263077868,1.4220979892016041
15704,140,4,2293.62,0,-0.18765045831870206,0.4357117631143872
15705,201,1,143.1,1,-0.8341260882519163,0.8397184364985341
15706,64,4,1060.56,0,0.014868627331756326,-0.30763048395321135
15707,35,4,945.58,0,0.1171415932345469,-0.5752957842102284
15708,41,7,3364.2400000000002,0,0.5275069284683686,-0.3607911139471449
15709,284,1,133.25,1,-1.1506673003462193,1.5905625389226263
15712,9,5,1072.3600000000001,0,0.3127125580570358,-0.7877762132641215
15713,143,2,356.7,0,-0.5106781475349373,0.3414871917486874
15714,12,2,330.88,0,-0.013985270922659188,-0.8454391214343492
15716,146,4,1118.81,0,-0.29307932626157746,0.4372225655408388
15717,234,1,150.3,1,-0.9591982807765619,1.1387464090865433
15719,33,13,5045.61,0,1.2024628524105958,-0.2546515206177928
15720,24,1,598.73,0,-0.12853561461064789,-0.7419460432632126
15721,12,1,507.08,0,-0.08931430654355914,-0.8546848145320092
15722,36,5,2222.56,0,0.2908327931106554,-0.49168866910201897
15723,365,1,203.1,1,-1.4539942959918837,2.326885275223534
15724,201,2,218.25,1,-0.7411255881341682,0.8602604670675243
15725,15,1,415.25,0,-0.10718674322824305,-0.8316569548252302
15727,17,7,5178.96,0,0.7464227472840369,-0.49647232390280993
15729,213,1,85.0,1,-0.8838757504403619,0.9457270445036275
15730,66,3,1120.88,0,-0.07621830321598369,-0.3039808363492614
15732,212,2,294.12,1,-0.7776509221323371,0.9632383951254145
15733,283,1,162.3,1,-1.1448194991303184,1.5828164751381761
15734,115,2,1339.45,0,-0.33503335776048576,0.13220844517445213
15737,15,8,1205.1200000000001,0,0.5623649404627477,-0.676005968406704
15738,19,16,4812.42,3,1.5024947987989743,-0.34036100288553006
15739,66,1,449.12,0,-0.298881176841281,-0.3685006967225713
15740,49,1,154.88,0,-0.2548761728621185,-0.5356026416024096
15743,16,4,784.46,0,0.17811657110583962,-0.7545182583414849
15744,78,1,34.8,0,-0.3736753151907263,-0.2785015628930787
15745,19,4,1094.59,0,0.18850441637521623,-0.7134252472124821
15746,134,1,196.88,0,-0.5753828202052972,0.2356750338052352
15747,13,3,974.04,0,0.11514445042791778,-0.7903175627855732
15748,40,1,149.31,0,-0.22101912464011042,-0.6173178046085316
15749,235,3,44534.3,3,2.332900870731075,3.1768622368501513
15750,3,8,2465.48,0,0.6966409400531457,-0.7279818145726026
15752,40,7,2637.38,0,0.480209566653386,-0.4025097834923008
15753,305,1,79.2,1,-1.2343808761874875,1.7782179970913654
15754,51,3,458.57,0,-0.06570171587227541,-0.4695215298328203
15755,10,6,2364.25,0,0.4874520234419885,-0.7034990031024106
15756,61,4,532.96,0,-0.010808708226578242,-0.35849717524887503
15757,66,2,714.42,0,-0.19251195194105544,-0.33941281944511265
15758,25,1,205.25,0,-0.16000510592635542,-0.7505784328890547
15759,218,3,253.04,1,-0.7156545480156558,1.0328666286396586
15762,65,2,583.75,0,-0.1978934577052087,-0.35433712480871893
15763,32,2,1086.92,0,-0.036939087598480594,-0.6304277122555192
15764,88,6,3279.97,0,0.2550111549095079,0.04368443647911433
15766,64,1,315.06,0,-0.30069561466296785,-0.3926290057455829
15768,116,3,621.8299999999999,0,-0.3015749133465356,0.12617293159630552
15769,7,26,56252.72,3,6.041901809491632,2.0345290063556294
15773,6,1,635.6800000000001,0,-0.057440492793035446,-0.9032150767789524
15774,69,1,270.8,0,-0.32283439715171547,-0.3493599276380138
15775,245,1,104.9,1,-1.0042496481924066,1.236274140823971
15776,133,1,241.62,0,-0.5684319146410551,0.22863412034871483
15777,241,4,1047.11,1,-0.659633848811138,1.2939067409968104
15780,184,3,475.28000000000003,1,-0.570645893958724,0.7350986518091921
15781,25,3,345.46,0,0.02528650470590559,-0.7099478431856698
15782,10,3,2614.7400000000002,0,0.24191205805047047,-0.7437350854355804
15783,11,1,246.3,0,-0.10384335257301944,-0.875456609326269
15785,33,5,2328.9700000000003,0,0.3097302942567041,-0.5140612648329393
15786,46,3,4932.2,0,0.26784925956815175,-0.3137229401250453
15787,26,3,948.05,0,0.0638469144897629,-0.6738141979395481
15789,358,1,351.3,1,-1.4169370746578251,2.2701842410596393
15790,10,1,220.85,0,-0.1018272395014521,-0.8856520480547714
15791,44,2,1612.69,0,-0.04563906617532962,-0.49817843363421044
15793,15,3,965.61,0,0.10694095717279577,-0.7725931333181209
15795,150,1,610.01,1,-0.6072237135577896,0.39906856343224983
15796,1,8,2711.56,0,0.7215527028036963,-0.7350256210042017
15797,113,4,2207.4,0,-0.09096629792630388,0.18744230983251586
15799,76,3,884.14,0,-0.13091665382197643,-0.2241040811287546
15800,107,2,699.08,0,-0.3496120941200671,0.03101532994618256
15801,46,3,1063.95,0,-0.0041127159239237225,-0.4875723828283428
15802,143,1,451.42,1,-0.591735732697127,0.32857957075302063
15803,51,1,415.82000000000005,0,-0.2441412838156053,-0.5057720079390065
15804,1,13,4206.39,0,1.2652334707054786,-0.5820210367392519
15805,23,17,5528.4800000000005,3,1.6253336245293821,-0.2548081802266044
15806,46,3,784.58,0,-0.023754160270390765,-0.5001280136195326
15807,50,3,903.9,0,-0.030586847854114807,-0.4585588633106646
15808,306,4,3734.9700000000003,1,-0.7180120024471525,2.0030634406599552
15809,36,5,515.77,0,0.17083486636080225,-0.5683963509508035
15810,79,4,1391.98,0,-0.01891158001339261,-0.1569608670795132
15811,22,6,2218.62,0,0.43154845917512996,-0.6014242260854434
15812,107,5,1801.14,0,-0.008979471854818904,0.13203860641839327
15813,208,2,1303.9099999999999,1,-0.6914347960046056,0.9724144511115689
15814,17,4,1945.33,0,0.2559275287285688,-0.6932940251363644
15815,64,5,2100.6,0,0.17570688109328367,-0.2437237306362122
15819,49,4,1905.45,0,0.13135072607251916,-0.40543360100235937
15820,320,1,206.98,1,-1.282478239013592,1.9197354907796182
15821,44,2,570.96,0,-0.11887914857159662,-0.544996550340035
15822,3,2,885.47,0,0.059254500802649136,-0.9019792042815673
15823,372,1,15.0,1,-1.493856734884821,2.381793097272425
15825,172,1,532.94,1,-0.696361144201925,0.5947410896223683
15826,56,3,1654.31,0,-0.0006608048018752114,-0.37052355391562447
15827,73,14,1836.0900000000001,0,0.9123144328219895,-0.01966537376237432
15829,99,2,636.14,0,-0.32359391882492367,-0.04422654539320574
15830,38,1,576.0,0,-0.183409358297852,-0.6162445173035204
15831,58,3,801.76,0,-0.06821117138534226,-0.3907361222054805
15832,254,1,836.79,1,-0.9870418939741887,1.3506320562954865
15834,70,4,2233.75,0,0.07451872751539637,-0.20059431696465987
15835,44,4,954.09,0,0.08349124525371938,-0.49344848978510636
15836,50,1,137.37,0,-0.25991264047828344,-0.5273379395270537
15837,65,1,391.98,0,-0.29909306738978575,-0.38012036833138574
15838,11,19,33643.08,3,3.8230632905019464,0.9344461181119346
15839,33,3,1048.49,0,0.04427062783840319,-0.6059386209116331
15840,59,2,355.56,0,-0.1911041946522401,-0.4189024785471919
15841,73,4,1224.06,0,-0.007884962016222552,-0.21881752672848107
15843,304,1,118.95000000000002,1,-1.2277807985836164,1.7709528197638207
15844,46,1,130.73999999999998,0,-0.24515714671134942,-0.5638425015341744
15845,18,8,3711.77,0,0.727181770003527,-0.5361955067802808
15847,38,2,389.27,0,-0.10882064701015999,-0.607472070410647
15850,19,2,238.85,0,-0.047093392750897266,-0.7862136580849978
15852,187,2,160.71,1,-0.6918953234808292,0.7309513938278493
15853,52,1,110.8,0,-0.2693914882827304,-0.5104287699033648
15854,4,12,2974.65,0,1.0795012996175317,-0.6273883537561233
15855,137,5,712.24,0,-0.19969807718648908,0.3546499857714059
15856,4,27,16387.57,3,3.3382676286166704,0.23289278861163437
15857,19,1,297.0,0,-0.13072207581103704,-0.8007648321394533
15858,16,5,1438.85,0,0.3118412371084271,-0.707943641669875
15860,41,8,977.21,0,0.44740089803171135,-0.4509060008046924
15861,12,8,3165.36,0,0.711598192665857,-0.6150625136324468
15862,8,4,832.88,0,0.21196404533223043,-0.8247553191162925
15863,26,2,68.84,0,-0.08568399240473397,-0.7304928233253196
15864,22,6,1936.3200000000002,0,0.4117010176495272,-0.6141115388690382
15865,41,3,895.13,0,0.003045220513547089,-0.5404178428272628
15866,101,1,230.53,0,-0.4474386192275135,-0.06151703114122307
15867,5,15,3812.64,3,1.3977627564892412,-0.5291814373407675
15869,277,2,149.64,1,-1.0351601509742523,1.545102202512658
15870,33,1,354.09000000000003,0,-0.1799839782563934,-0.6714759830965639
15872,15,2,360.93,0,-0.023288787404932676,-0.8169336503847981
15874,64,7,4405.88,0,0.5132163458659513,-0.10578913707743334
15877,2,2,493.28,0,0.03548651644205362,-0.9286569139638621
15880,369,1,343.28000000000003,1,-1.4593603961500883,2.3693919294100705
15881,312,5,501.39000000000004,1,-0.880468186143035,1.9292122336441724
15882,199,4,516.36,1,-0.5371218158626836,0.8898842066224931
15883,2,2,396.48,0,0.02868087584808143,-0.9330073634057748
15885,93,3,379.35,0,-0.2310984243693372,-0.09291266948829209
15886,60,1,181.09,0,-0.2948929129749225,-0.434856566016476
15888,81,1,168.31,0,-0.37570495175716956,-0.24534632428918585
15889,157,2,446.87,1,-0.5576143207359899,0.472262743968627
15891,227,1,524.52,1,-0.9062504511052142,1.092203314828239
15894,253,2,263.55,1,-0.9358218278056277,1.3329820678121609
15895,150,1,179.17,1,-0.6375144386973245,0.37970546800297594
15897,194,2,222.05,1,-0.7142205827274813,0.7970697128683799
15898,1,5,1388.88,0,0.36540912570536815,-0.8459641470205735
15899,369,1,56.25,1,-1.4795403860228966,2.3564920378469276
15900,24,1,351.11,0,-0.14594483696477384,-0.7530747446145188
15901,17,3,363.88,0,0.05702479279780088,-0.7815331837461942
15903,10,7,5126.76,0,0.7693906052396654,-0.5621798670352922
15904,8,1,164.68,0,-0.09816552705594372,-0.9062797733274672
15906,20,7,1567.69,0,0.48111184229305687,-0.6316174578307996
15907,4,3,967.45,0,0.14892978632135304,-0.8720785673044094
15909,174,1,191.94,1,-0.7279463718820194,0.5975189388119595
15910,1,8,1232.18,0,0.617543110015364,-0.8015128926506578
15912,178,2,264.62,1,-0.6503411519920022,0.6541565531864032
15916,16,8,1528.09,0,0.5812663293490171,-0.6524391896166531
15917,248,1,123.1,1,-1.0143862931978058,1.2642470413581637
15918,191,2,334.23,1,-0.6949174147815647,0.7749564362829123
15919,20,2,639.89,0,-0.02270319848062564,-0.7591382058659165
15920,154,4,167.5,1,-0.39040556945378996,0.46688134845811907
15921,173,1,336.03000000000003,1,-0.714010544902373,0.594943078579138
15922,373,1,369.5,1,-1.472738591371197,2.4067769181172647
15923,373,1,127.08,1,-1.4897822214620104,2.3958819185954825
15925,194,1,207.15,1,-0.8029851340251177,0.7792354775357041
15930,67,1,426.63,0,-0.3042677693557722,-0.36045980909164427
15932,4,8,2495.87,0,0.6949721396317253,-0.7175643591060521
15933,21,3,1107.46,0,0.0940814564247491,-0.7119081288029409
15935,239,2,416.86,1,-0.8717674999370095,1.2131491543330986
15937,64,1,145.35,0,-0.31262728062580897,-0.4002562244933827
15938,112,5,404.58,0,-0.12619333466617588,0.11453172605180234
15939,90,15,6115.01,3,1.2361741445737167,0.3436832773748983
15940,311,1,35.8,1,-1.2602646013160437,1.8305773739297442
15942,134,1,337.44,0,-0.5655005801031409,0.24199217402791354
15944,277,1,325.1,1,-1.1105412131864698,1.5358232518469501
15945,365,1,181.0,1,-1.4555480631109619,2.325892042448056
15947,83,1,1708.24,0,-0.27504913023870914,-0.15803447852131927
15948,8,2,955.24,0,0.04513273481111894,-0.8535853147084889
15949,17,2,364.72,0,-0.030633138841270145,-0.798660021617964
15950,32,4,1765.51,0,0.1862039774034369,-0.5656008935176611
15951,9,2,708.22,0,0.023960290204018513,-0.8556354024204614
15952,34,4,806.57,0,0.11117373372500394,-0.590594911354264
15953,15,8,1659.3799999999999,0,0.5943022369112787,-0.6555903158913806
15955,24,14,4416.26,0,1.2801812852509205,-0.34723642607595856
15957,32,1,428.89,0,-0.1709196681853869,-0.677165920207796
15958,74,1,104.35,0,-0.3535638947662633,-0.3115823930976692
15963,20,2,470.76,0,-0.034594086844866485,-0.7667393578711925
15965,17,4,845.64,0,0.17861249872045643,-0.7427170183881938
15967,23,2,418.83,0,-0.04966130597067138,-0.7419182860494102
15969,3,3,666.1,0,0.13154841757601002,-0.8946736857955537
15970,304,1,314.1,1,-1.214060542778723,1.7797233797699084
15971,18,12,4199.85,0,1.112364777691027,-0.4456015346967799
15973,367,1,307.82000000000005,1,-1.4542426422097332,2.3496949666161147
15974,39,7,3442.15,0,0.5405952968109822,-0.3753929274308771
15975,84,1,371.01,0,-0.37287010203542137,-0.20908150307283488
15976,165,2,430.94,1,-0.5891775463787221,0.543959991751366
15977,17,2,1054.73,0,0.017878845314171474,-0.7676491371198829
15978,77,1,1098.78,0,-0.29506551376904405,-0.23973512005646674
15980,89,3,2398.86,0,-0.0738927174508453,-0.03835711132767299
15981,25,8,3408.48,0,0.6792207594161715,-0.4864646296819471
15983,22,4,1475.02,0,0.2038347878197607,-0.6691727671189497
15984,3,10,2837.67,0,0.8982421840014156,-0.6769254267128652
15985,123,2,1142.42,0,-0.3793290370351225,0.19576657731741404
15986,30,1,168.12,0,-0.18164260517713793,-0.7069889136190802
15987,12,7,1451.28,0,0.5033707448344844,-0.7092624171749305
15988,19,1,158.03,0,-0.14049252904806508,-0.8070105135334886
15990,44,2,792.11,0,-0.10333093145014052,-0.5350574811863261
15992,4,1,41.989999999999995,0,-0.09156977138132802,-0.9480003803989308
15993,9,7,2797.57,0,0.609439502795143,-0.6759115082153669
15994,55,1,427.07,0,-0.258571962917827,-0.4690598108448855
15996,88,6,1060.68,0,0.09898129836202303,-0.056056358375665256
15998,37,5,3089.97,0,0.3480116919657494,-0.44365330876077996
16000,3,3,12393.7,0,0.9560714612729957,-0.3676041519631509
16003,30,5,2735.37,0,0.34971895368566314,-0.5229515121332875
16005,12,4,615.39,0,0.18145152501652526,-0.7983233059616668
16006,211,1,101.4,1,-0.8751119167355089,0.9283608080325807
16007,48,4,1701.94,0,0.12084811637381082,-0.42363152968568607
16008,24,3,478.78,0,0.038465133863268004,-0.7130077358615637
16009,22,4,992.71,0,0.16992540233547634,-0.6908490612339183
16010,246,3,407.5,1,-0.8113464189897859,1.29325461705106
16011,8,16,3362.71,3,1.442430656829966,-0.5050829543037247
16012,35,3,1415.29,0,0.06244813169150622,-0.5713503573110307
